time_s,Alt,C_Data_SMavail,C_Data_s_C_Nc,C_Data_s_C_Wc,C_Data_s_C_PR,C_Data_s_C_Eff,C_Data_Wcin,C_Data_Nc,C_Data_PR,C_Data_NcMap,C_Data_WcMap,C_Data_PRMap,C_Data_EffMap,C_Data_SurgePR,C_Data_Wbleeds,C_Data_Pwrb4bleed,C_Data_PwrBld,C_Data_Pwrout,C_Data_SMMap,C_Data_SPRMap,C_Data_Test,C_Data_Nmech,C_Data_BlkNm_1,C_Data_BlkNm_2,C_Data_BlkNm_3,C_Data_BlkNm_4,C_Data_BlkNm_5,C_Data_BlkNm_6,C_Data_BlkNm_7,C_Data_BlkNm_8,C_Data_BlkNm_9,C_Data_BlkNm_10,C_Data_BlkNm_11,C_Data_BlkNm_12,C_Data_BlkNm_13,C_Data_BlkNm_14,C_Data_BlkNm_15,C_Data_BlkNm_16,C_Data_BlkNm_17,C_Data_BlkNm_18,C_Data_BlkNm_19,C_Data_BlkNm_20,C_Data_BlkNm_21,C_Data_BlkNm_22,C_Data_BlkNm_23,C_Data_BlkNm_24,C_Data_BlkNm_25,C_Data_BlkNm_26,C_Data_BlkNm_27,C_Data_BlkNm_28,C_Data_BlkNm_29,C_Data_BlkNm_30,C_Data_BlkNm_31,C_Data_BlkNm_32,C_Data_BlkNm_33,C_Data_BlkNm_34,C_Data_BlkNm_35,C_Data_BlkNm_36,C_Data_BlkNm_37,C_Data_BlkNm_38,C_Data_BlkNm_39,C_Data_BlkNm_40,C_Data_BlkNm_41,C_Data_BlkNm_42,C_Data_BlkNm_43,C_Data_BlkNm_44,C_Data_BlkNm_45,C_Data_BlkNm_46,C_Data_BlkNm_47,C_Data_BlkNm_48,C_Data_BlkNm_49,C_Data_BlkNm_50,C_Data_BlkNm_51,C_Data_BlkNm_52,C_Data_BlkNm_53,C_Data_BlkNm_54,C_Data_BlkNm_55,C_Data_BlkNm_56,C_Data_BlkNm_57,C_Data_BlkNm_58,C_Data_BlkNm_59,C_Data_BlkNm_60,C_Data_BlkNm_61,C_Data_BlkNm_62,C_Data_BlkNm_63,C_Data_BlkNm_64,C_Data_BlkNm_65,C_Data_BlkNm_66,C_Data_BlkNm_67,C_Data_BlkNm_68,C_Data_BlkNm_69,C_Data_BlkNm_70,C_Data_BlkNm_71,C_Data_BlkNm_72,C_Data_BlkNm_73,C_Data_BlkNm_74,C_Data_BlkNm_75,C_Data_BlkNm_76,C_Data_BlkNm_77,C_Data_BlkNm_78,C_Data_BlkNm_79,C_Data_BlkNm_80,C_Data_BlkNm_81,C_Data_BlkNm_82,C_Data_BlkNm_83,C_Data_BlkNm_84,C_Data_BlkNm_85,C_Data_BlkNm_86,C_Data_BlkNm_87,C_Data_BlkNm_88,C_Data_BlkNm_89,C_Data_BlkNm_90,C_Data_BlkNm_91,C_Data_BlkNm_92,C_Data_BlkNm_93,C_Data_BlkNm_94,C_Data_BlkNm_95,C_Data_WHPMod,C_Data_PRHPMod,C_Data_EffHPMod,FlowErrors_1,FlowErrors_2,FlowErrors_3,Fnet,Iterations,N_request,N_sensed,Nmech,SFC,T_Data_s_T_Nc,T_Data_s_T_Wc,T_Data_s_T_PR,T_Data_s_T_Eff,T_Data_Wcin,T_Data_Wcs1in,T_Data_Nc,T_Data_NcMap,T_Data_WcMap,T_Data_PRMap,T_Data_EffMap,T_Data_Pwrout,T_Data_Test,T_Data_Nmech,T_Data_BlkNm_1,T_Data_BlkNm_2,T_Data_BlkNm_3,T_Data_BlkNm_4,T_Data_BlkNm_5,T_Data_BlkNm_6,T_Data_BlkNm_7,T_Data_BlkNm_8,T_Data_BlkNm_9,T_Data_BlkNm_10,T_Data_BlkNm_11,T_Data_BlkNm_12,T_Data_BlkNm_13,T_Data_BlkNm_14,T_Data_BlkNm_15,T_Data_BlkNm_16,T_Data_BlkNm_17,T_Data_BlkNm_18,T_Data_BlkNm_19,T_Data_BlkNm_20,T_Data_BlkNm_21,T_Data_BlkNm_22,T_Data_BlkNm_23,T_Data_BlkNm_24,T_Data_BlkNm_25,T_Data_BlkNm_26,T_Data_BlkNm_27,T_Data_BlkNm_28,T_Data_BlkNm_29,T_Data_BlkNm_30,T_Data_BlkNm_31,T_Data_BlkNm_32,T_Data_BlkNm_33,T_Data_BlkNm_34,T_Data_BlkNm_35,T_Data_BlkNm_36,T_Data_BlkNm_37,T_Data_BlkNm_38,T_Data_BlkNm_39,T_Data_BlkNm_40,T_Data_BlkNm_41,T_Data_BlkNm_42,T_Data_BlkNm_43,T_Data_BlkNm_44,T_Data_BlkNm_45,T_Data_BlkNm_46,T_Data_BlkNm_47,T_Data_BlkNm_48,T_Data_BlkNm_49,T_Data_BlkNm_50,T_Data_BlkNm_51,T_Data_BlkNm_52,T_Data_BlkNm_53,T_Data_BlkNm_54,T_Data_BlkNm_55,T_Data_BlkNm_56,T_Data_BlkNm_57,T_Data_BlkNm_58,T_Data_BlkNm_59,T_Data_BlkNm_60,T_Data_BlkNm_61,T_Data_BlkNm_62,T_Data_BlkNm_63,T_Data_BlkNm_64,T_Data_BlkNm_65,T_Data_BlkNm_66,T_Data_BlkNm_67,T_Data_BlkNm_68,T_Data_BlkNm_69,T_Data_BlkNm_70,T_Data_BlkNm_71,T_Data_BlkNm_72,T_Data_BlkNm_73,T_Data_BlkNm_74,T_Data_BlkNm_75,T_Data_BlkNm_76,T_Data_BlkNm_77,T_Data_BlkNm_78,T_Data_BlkNm_79,T_Data_BlkNm_80,T_Data_BlkNm_81,T_Data_BlkNm_82,T_Data_BlkNm_83,T_Data_BlkNm_84,T_Data_BlkNm_85,T_Data_BlkNm_86,T_Data_BlkNm_87,T_Data_BlkNm_88,T_Data_BlkNm_89,T_Data_BlkNm_90,T_Data_BlkNm_91,T_Data_BlkNm_92,T_Data_WHPMod,T_Data_EffHPMod,Wf,s0_W,s0_ht,s0_Tt,s0_Pt,s0_FAR,s2_W,s2_ht,s2_Tt,s2_Pt,s2_FAR,s3_W,s3_ht,s3_Tt,s3_Pt,s3_FAR,s4_W,s4_ht,s4_Tt,s4_Pt,s4_FAR,s5_W,s5_ht,s5_Tt,s5_Pt,s5_FAR,s7_W,s7_ht,s7_Tt,s7_Pt,s7_FAR
68.895,0,0.000220107829899685,10000,0.495342,0.86364,0.997653,67.7145911560394,9456.47318613323,17.552650766409,0.945647318613323,156.773918045346,20.1661465036463,0.836870087067299,17.5526894011677,0,-17660.1708954656,0,-17660.1708954656,0.000221831153430766,20.1661912384416,20.1661912384416,9456.47331795186,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,0.0755638327725623,0.0498560437485381,-0.146823820193613,9880.10348157072,200,9455.00325565671,9331.30628290291,9456.47331795186,2.07526269227377,45.61102,0.444192,0.51163,0.998914,14.2845494513413,14.2845494513413,2919.03363243657,63.9984291611231,30.5552065975233,4.84181463027521,0.832058697918948,30986.9370246521,4.84181463027521,9456.47331795186,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.69550281975219,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,312.047775841804,1280.94225567427,252.794680549884,0,72.0560224895801,1741.76842009661,5443.41360372442,240.15494652239,0.0858266759827946,72.0560224895801,1437.82199185283,4598.3363669487,80.9805601292846,0.0858266759827946,72.0560224895801,1437.82199185283,4598.3363669487,80.1707545279918,0.0858266759827946
68.91,0,0.000215172469266505,10000,0.495342,0.86364,0.997653,67.7145911560394,9491.81354999062,17.9552518142838,0.949181354999062,159.90012663217,20.6323141752163,0.839654907739261,17.9552904490425,0,-17804.0583637812,0,-17804.0583637812,0.000216819087823471,20.6323589100117,20.6323589100117,9491.81368230187,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,0.0603040698040308,0.0336092032965973,-0.169692486863201,10031.0259404193,200,9487.1546556736,9363.74488462379,9491.81368230187,2.07449813794358,45.61102,0.444192,0.51163,0.998914,14.0445010130282,14.0445010130282,2916.63294231018,63.9457951677068,30.5554276602956,4.84181463027521,0.83178694580729,31301.9607699504,4.84181463027521,9491.81368230187,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.78037350973991,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,313.580280745928,1286.89540143726,258.592973049461,0,72.1408931795678,1762.77583161041,5493.20725683239,245.663324396987,0.0871056094572458,72.1408931795678,1456.10059587213,4643.01343704973,82.8379923085842,0.0871056094572458,72.1408931795678,1456.10059587213,4643.01343704973,82.0096123854983,0.0871056094572458
68.925,0,0.000206100078918142,10000,0.495342,0.86364,0.997653,67.7145911560394,9527.47446815079,18.3417439298682,0.95274744681508,162.951387452372,21.0798294774075,0.840354948936302,18.341781732217,0,-17980.352578515,0,-17980.352578515,0.000207643787461175,21.0798732483638,21.0798732483638,9527.47460095914,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,0.0449320664536036,0.0173715517329714,-0.192012899811093,10169.6514520333,200,9519.3699426687,9396.93551440203,9527.47460095914,2.07000120086929,45.61102,0.444192,0.51163,0.998914,13.8124139737096,13.8124139737096,2916.77018255069,63.9488040949465,30.5554150228012,4.84181463027521,0.831802481058905,31568.1567080343,4.84181463027521,9527.47460095914,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.84755297725861,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,315.457940779918,1294.18342034334,264.159263417477,0,72.2080726470865,1779.98003483451,5534.04014248849,250.951300246603,0.0881179503468733,72.2080726470865,1470.9845376851,4679.39482580141,84.6211046385735,0.0881179503468733,72.2080726470865,1470.9845376851,4679.39482580141,83.7748935921877,0.0881179503468733
68.94,0,0.000201898426070705,10000,0.495342,0.86364,0.997653,67.7145911560394,9563.23853680345,18.7234489392123,0.956323853680345,165.980604067252,21.5218018378171,0.840426477073607,18.723486741561,0,-18164.7196883913,0,-18164.7196883913,0.000203379608487678,21.5218456087734,21.5218456087734,9563.23867011034,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,0.0286896898485679,0.0003825049802969,-0.214172056217874,10298.3213588152,200,9551.5153622761,9430.76635042189,9563.23867011034,2.0610635233388,45.61102,0.444192,0.51163,0.998914,13.5775485998342,13.5775485998342,2919.60105672345,64.0108696697299,30.5551543473871,4.84181463027521,0.832122928927553,31779.7869967479,4.84181463027521,9563.23867011034,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.89597069563187,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,317.42158294662,1301.79822349159,269.656609498451,0,72.2564903654598,1792.92021163981,5564.85809116969,256.173779023529,0.0888475666701656,72.2564903654598,1482.06167460263,4706.50983786004,86.3821312705163,0.0888475666701656,72.2564903654598,1482.06167460263,4706.50983786004,85.5183099578111,0.0888475666701656
68.955,0,0.000197871546180047,10000,0.495342,0.86364,0.997653,67.7145911560394,9598.94034724769,19.1044894752199,0.959894034724769,169.00454741188,21.963004811287,0.840497880694495,19.1045272775686,0,-18346.0643683447,0,-18346.0643683447,0.000199294025081449,21.9630485822433,21.9630485822433,9598.94048105224,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,0.0112681841857757,-0.0176639643227846,-0.236292637892252,10417.9217033817,200,9583.45723053129,9465.09820797315,9598.94048105224,2.04751498273002,45.61102,0.444192,0.51163,0.998914,13.3365523899656,13.3365523899656,2925.13480412058,64.1321944591587,30.5546447832715,4.84181463027521,0.832749335277969,31934.6478654261,4.84181463027521,9598.94048105224,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.92523632682844,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,319.353034063376,1309.28127583742,275.144385781275,0,72.2857559966564,1801.41688935584,5585.29294055207,261.387166492211,0.0892885763449267,72.2857559966564,1489.17002611038,4724.01370422388,88.1400923015024,0.0892885763449267,72.2857559966564,1489.17002611038,4724.01370422388,87.2586913784874,0.0892885763449267
68.97,0,0.000194023622566257,10000,0.495342,0.86364,0.997653,67.7145911560394,9634.44018189944,19.4833743512406,0.963444018189944,172.011383406882,22.4017117679132,0.840568880363799,19.4834121535893,0,-18523.7101358558,0,-18523.7101358558,0.000195391123547714,22.4017555388696,22.4017555388696,9634.44031619883,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.00732346927927309,-0.0367491723469479,-0.258288076836932,10528.0327633684,200,9615.06249041402,9499.78510607001,9634.44031619883,2.02949100034726,45.61102,0.444192,0.51163,0.998914,13.0907206955364,13.0907206955364,2933.32327063299,64.3117227072096,30.5538907646297,4.84181463027521,0.833676249185568,32032.1997469611,4.84181463027521,9634.44031619883,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.93515215128257,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,321.245089105379,1316.60505774635,280.601116076515,0,72.2956718211105,1805.430219405,5595.31131714438,266.571060272689,0.0894379998953068,72.2956718211105,1492.2724823114,4731.86767756089,89.888108022489,0.0894379998953068,72.2956718211105,1492.2724823114,4731.86767756089,88.9892269422641,0.0894379998953068
68.985,0,0.00019035720576641,10000,0.495342,0.86364,0.997653,67.7145911560394,9669.60073871978,19.8586381614071,0.966960073871978,174.989482569565,22.836225929099,0.84063920147744,19.8586759637558,0,-18697.1567332003,0,-18697.1567332003,0.000191673337118134,22.8362697000553,22.8362697000553,9669.60087350929,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.0270923163172232,-0.0568691909532065,-0.28007330170881,10628.2024968281,200,9646.19926742714,9534.68268696502,9669.60087350929,2.00710027391907,45.61102,0.444192,0.51163,0.998914,12.8410885217335,12.8410885217335,2944.15412954201,64.5491841564168,30.5528934265431,4.84181463027521,0.83490227529666,32071.6753346016,4.84181463027521,9669.60087350929,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.92551892851419,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,323.092419968488,1323.74939588863,286.005695491637,0,72.2860385983421,1804.91463780604,5594.83317790778,271.705410717055,0.0892928349264922,72.2860385983421,1491.32918937053,4729.9968526949,91.6194176661404,0.0892928349264922,72.2860385983421,1491.32918937053,4729.9968526949,90.703223489479,0.0892928349264922
69,0,0.000186873635604585,10000,0.495342,0.86364,0.997653,67.7145911560394,9704.28600656238,20.2288292773717,0.970428600656238,177.927324755833,23.2648664690978,0.840708572013125,20.2288670797204,0,-18865.8980848304,0,-18865.8980848304,0.000188141876386152,23.2649102400542,23.2649102400542,9704.28614183539,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.0480614058806913,-0.0780347048774395,-0.301564040992417,10717.9439356569,200,9676.73742188963,9569.6484214853,9704.28614183539,1.98042832166894,45.61102,0.444192,0.51163,0.998914,12.5884618663931,12.5884618663931,2957.65118804596,64.8451007683222,30.551650576773,4.84181463027521,0.836430108526488,32052.0556089527,4.84181463027521,9704.28614183539,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.89614436673189,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,324.889636584562,1330.69393762734,291.337217559049,0,72.2566640365598,1799.81878766458,5583.72998209921,276.770356681096,0.0888501837548551,72.2566640365598,1486.29776977025,4718.28936211306,93.3273240288118,0.0888501837548551,72.2566640365598,1486.29776977025,4718.28936211306,92.3940507885237,0.0888501837548551
69.015,0,0.000183573361896385,10000,0.495342,0.86364,0.997653,67.7145911560394,9738.36055487681,20.5925022674074,0.973836055487681,180.813438998066,23.6859597371676,0.840776721109754,20.5925400697562,0,-19029.4563464399,0,-19029.4563464399,0.000184797056143808,23.6860035081239,23.6860035081239,9738.36069062481,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.0702691705393701,-0.100270422235104,-0.322676382905279,10796.7393793012,200,9706.54909562587,9604.54146968553,9738.36069062481,1.94954207270402,45.61102,0.444192,0.51163,0.998914,12.3334545537607,12.3334545537607,2973.8732508972,65.2007618092558,30.5501568004011,4.84181463027521,0.838266405425789,31972.1148432219,4.84181463027521,9738.36069062481,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.84686046332446,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,326.631649568464,1337.41954669697,296.574865055383,0,72.2073801331524,1790.08957661668,5561.8328366437,281.746121802614,0.0881075147153021,72.2073801331524,1477.13705422654,4696.60428775832,95.005158495464,0.0881075147153021,72.2073801331524,1477.13705422654,4696.60428775832,94.0551069105094,0.0881075147153021
69.03,0,0.00018016827209195,10000,0.495342,0.86364,0.997653,67.7145911560394,9771.6888484308,20.9314947194931,0.97716888484308,183.60660571312,24.0784756605682,0.841337883441084,20.9315324314054,0,-19168.6542459807,0,-19168.6542459807,0.000181349690040208,24.0785193268091,24.0785193268091,9771.68898464338,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.0929498607903741,-0.122768769522039,-0.343108800252084,10859.151483907,200,9735.509250747,9639.22239353221,9771.68898464338,1.91535791088546,45.61102,0.444192,0.51163,0.998914,12.0856148047427,12.0856148047427,2993.05020951442,65.6212075396344,30.5483909283335,4.84181463027521,0.840437189127574,31828.1869847371,4.84181463027521,9771.68898464338,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.77754491672355,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,328.114207196221,1343.13909175947,301.457061469717,0,72.1380645865515,1775.4933751327,5528.43739248701,286.384208396231,0.0870629848209344,72.1380645865515,1463.65030715351,4664.33054293778,96.5691273235813,0.0870629848209344,72.1380645865515,1463.65030715351,4664.33054293778,95.6034360503455,0.0870629848209344
69.045,0,0.00019197321483615,10000,0.495342,0.86364,0.997653,67.7145911560394,9804.17688626706,21.2531961688241,0.980417688626706,186.313794920371,24.4509705071836,0.842143586779423,21.253236969268,0,-19292.6812910707,0,-19292.6812910707,0.000193212863959356,24.451017749604,24.451017749604,9804.17702293251,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-0.116596478101314,-0.146022229074439,-0.362912279729761,10907.1849257032,200,9763.49619824307,9673.55276645106,9804.17702293251,1.87741603406467,45.61102,0.444192,0.51163,0.998914,11.8395979477886,11.8395979477886,3015.25987794356,66.1081439955423,30.5463457952187,4.84181463027521,0.842951267987022,31620.0678292894,4.84181463027521,9804.17702293251,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,5.68814551833992,66.3605196698279,123.954269007684,518.670014460014,14.696,0,66.3605196698279,123.954269007684,518.670014460014,14.40208,0,66.3605196698279,329.435184325567,1348.2319111056,306.090231479098,0,72.0486651881679,1756.08204865969,5483.57666555844,290.785719905143,0.0857158073300342,72.0486651881679,1445.89365913447,4621.52155144022,98.0533227256275,0.0857158073300342,72.0486651881679,1445.89365913447,4621.52155144022,97.0727894983712,0.0857158073300342
