time_s,Alt,C_Data_SMavail,C_Data_s_C_Nc,C_Data_s_C_Wc,C_Data_s_C_PR,C_Data_s_C_Eff,C_Data_Wcin,C_Data_Nc,C_Data_PR,C_Data_NcMap,C_Data_WcMap,C_Data_PRMap,C_Data_EffMap,C_Data_SurgePR,C_Data_Wbleeds,C_Data_Pwrb4bleed,C_Data_PwrBld,C_Data_Pwrout,C_Data_SMMap,C_Data_SPRMap,C_Data_Test,C_Data_Nmech,C_Data_BlkNm_1,C_Data_BlkNm_2,C_Data_BlkNm_3,C_Data_BlkNm_4,C_Data_BlkNm_5,C_Data_BlkNm_6,C_Data_BlkNm_7,C_Data_BlkNm_8,C_Data_BlkNm_9,C_Data_BlkNm_10,C_Data_BlkNm_11,C_Data_BlkNm_12,C_Data_BlkNm_13,C_Data_BlkNm_14,C_Data_BlkNm_15,C_Data_BlkNm_16,C_Data_BlkNm_17,C_Data_BlkNm_18,C_Data_BlkNm_19,C_Data_BlkNm_20,C_Data_BlkNm_21,C_Data_BlkNm_22,C_Data_BlkNm_23,C_Data_BlkNm_24,C_Data_BlkNm_25,C_Data_BlkNm_26,C_Data_BlkNm_27,C_Data_BlkNm_28,C_Data_BlkNm_29,C_Data_BlkNm_30,C_Data_BlkNm_31,C_Data_BlkNm_32,C_Data_BlkNm_33,C_Data_BlkNm_34,C_Data_BlkNm_35,C_Data_BlkNm_36,C_Data_BlkNm_37,C_Data_BlkNm_38,C_Data_BlkNm_39,C_Data_BlkNm_40,C_Data_BlkNm_41,C_Data_BlkNm_42,C_Data_BlkNm_43,C_Data_BlkNm_44,C_Data_BlkNm_45,C_Data_BlkNm_46,C_Data_BlkNm_47,C_Data_BlkNm_48,C_Data_BlkNm_49,C_Data_BlkNm_50,C_Data_BlkNm_51,C_Data_BlkNm_52,C_Data_BlkNm_53,C_Data_BlkNm_54,C_Data_BlkNm_55,C_Data_BlkNm_56,C_Data_BlkNm_57,C_Data_BlkNm_58,C_Data_BlkNm_59,C_Data_BlkNm_60,C_Data_BlkNm_61,C_Data_BlkNm_62,C_Data_BlkNm_63,C_Data_BlkNm_64,C_Data_BlkNm_65,C_Data_BlkNm_66,C_Data_BlkNm_67,C_Data_BlkNm_68,C_Data_BlkNm_69,C_Data_BlkNm_70,C_Data_BlkNm_71,C_Data_BlkNm_72,C_Data_BlkNm_73,C_Data_BlkNm_74,C_Data_BlkNm_75,C_Data_BlkNm_76,C_Data_BlkNm_77,C_Data_BlkNm_78,C_Data_BlkNm_79,C_Data_BlkNm_80,C_Data_BlkNm_81,C_Data_BlkNm_82,C_Data_BlkNm_83,C_Data_BlkNm_84,C_Data_BlkNm_85,C_Data_BlkNm_86,C_Data_BlkNm_87,C_Data_BlkNm_88,C_Data_BlkNm_89,C_Data_BlkNm_90,C_Data_BlkNm_91,C_Data_BlkNm_92,C_Data_BlkNm_93,C_Data_BlkNm_94,C_Data_BlkNm_95,C_Data_WHPMod,C_Data_PRHPMod,C_Data_EffHPMod,FlowErrors_1,FlowErrors_2,FlowErrors_3,Fnet,Iterations,N_request,N_sensed,Nmech,SFC,T_Data_s_T_Nc,T_Data_s_T_Wc,T_Data_s_T_PR,T_Data_s_T_Eff,T_Data_Wcin,T_Data_Wcs1in,T_Data_Nc,T_Data_NcMap,T_Data_WcMap,T_Data_PRMap,T_Data_EffMap,T_Data_Pwrout,T_Data_Test,T_Data_Nmech,T_Data_BlkNm_1,T_Data_BlkNm_2,T_Data_BlkNm_3,T_Data_BlkNm_4,T_Data_BlkNm_5,T_Data_BlkNm_6,T_Data_BlkNm_7,T_Data_BlkNm_8,T_Data_BlkNm_9,T_Data_BlkNm_10,T_Data_BlkNm_11,T_Data_BlkNm_12,T_Data_BlkNm_13,T_Data_BlkNm_14,T_Data_BlkNm_15,T_Data_BlkNm_16,T_Data_BlkNm_17,T_Data_BlkNm_18,T_Data_BlkNm_19,T_Data_BlkNm_20,T_Data_BlkNm_21,T_Data_BlkNm_22,T_Data_BlkNm_23,T_Data_BlkNm_24,T_Data_BlkNm_25,T_Data_BlkNm_26,T_Data_BlkNm_27,T_Data_BlkNm_28,T_Data_BlkNm_29,T_Data_BlkNm_30,T_Data_BlkNm_31,T_Data_BlkNm_32,T_Data_BlkNm_33,T_Data_BlkNm_34,T_Data_BlkNm_35,T_Data_BlkNm_36,T_Data_BlkNm_37,T_Data_BlkNm_38,T_Data_BlkNm_39,T_Data_BlkNm_40,T_Data_BlkNm_41,T_Data_BlkNm_42,T_Data_BlkNm_43,T_Data_BlkNm_44,T_Data_BlkNm_45,T_Data_BlkNm_46,T_Data_BlkNm_47,T_Data_BlkNm_48,T_Data_BlkNm_49,T_Data_BlkNm_50,T_Data_BlkNm_51,T_Data_BlkNm_52,T_Data_BlkNm_53,T_Data_BlkNm_54,T_Data_BlkNm_55,T_Data_BlkNm_56,T_Data_BlkNm_57,T_Data_BlkNm_58,T_Data_BlkNm_59,T_Data_BlkNm_60,T_Data_BlkNm_61,T_Data_BlkNm_62,T_Data_BlkNm_63,T_Data_BlkNm_64,T_Data_BlkNm_65,T_Data_BlkNm_66,T_Data_BlkNm_67,T_Data_BlkNm_68,T_Data_BlkNm_69,T_Data_BlkNm_70,T_Data_BlkNm_71,T_Data_BlkNm_72,T_Data_BlkNm_73,T_Data_BlkNm_74,T_Data_BlkNm_75,T_Data_BlkNm_76,T_Data_BlkNm_77,T_Data_BlkNm_78,T_Data_BlkNm_79,T_Data_BlkNm_80,T_Data_BlkNm_81,T_Data_BlkNm_82,T_Data_BlkNm_83,T_Data_BlkNm_84,T_Data_BlkNm_85,T_Data_BlkNm_86,T_Data_BlkNm_87,T_Data_BlkNm_88,T_Data_BlkNm_89,T_Data_BlkNm_90,T_Data_BlkNm_91,T_Data_BlkNm_92,T_Data_WHPMod,T_Data_EffHPMod,Wf,s0_W,s0_ht,s0_Tt,s0_Pt,s0_FAR,s2_W,s2_ht,s2_Tt,s2_Pt,s2_FAR,s3_W,s3_ht,s3_Tt,s3_Pt,s3_FAR,s4_W,s4_ht,s4_Tt,s4_Pt,s4_FAR,s5_W,s5_ht,s5_Tt,s5_Pt,s5_FAR,s7_W,s7_ht,s7_Tt,s7_Pt,s7_FAR
85.425,0,33.0610737491397,10000,0.495342,0.86364,0.997653,66.1063705922939,9099.99759850569,10.9447102854301,0.909999759850569,133.456017464345,12.5148792152171,0.848299914790275,14.5631490245258,0,-13196.5679999512,0,-13196.5679999512,33.4781779229848,16.7046327457342,16.7046327457342,9099.99772535522,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-9.44090007961051e-10,-9.48301572166531e-10,-1.59282310304607e-10,4953.14137995115,3,9100,9099.9974172957,9099.99772535522,0.829935967847661,45.61102,0.444192,0.51163,0.998914,13.4235633975386,13.4235633975386,4386.08518079514,96.1628391734089,30.2201827368979,5.15305942854555,0.928145433630167,13196.5935144884,5.15305942854555,9099.99772535522,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.14188616251557,64.7844582843589,123.954269007684,518.670014460014,14.696,0,64.7844582843589,123.954269007684,518.670014460014,14.40208,0,64.7844582843589,267.926537726833,1107.6570821935,157.626593107587,0,65.9263444468745,581.985567663966,2232.64448183165,149.745263452208,0.0176259274640143,65.9263444468745,440.506716553122,1736.212222739,47.9210943493187,0.0176259274640143,65.9263444468745,440.506716553122,1736.212222739,47.4418834058255,0.0176259274640143
85.44,0,33.0610784813465,10000,0.495342,0.86364,0.997653,66.1063737649039,9099.99766881646,10.9447105032591,0.909999766881646,133.456023868572,12.5148794674391,0.84829991636962,14.5631498322978,0,-13196.5687593567,0,-13196.5687593567,33.4781827064877,16.7046336810451,16.7046336810451,9099.99779566599,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-9.14716507459356e-10,-9.18808380496626e-10,-1.54332414744209e-10,4953.14146932724,3,9100,9099.99749713317,9099.99779566599,0.829935887197635,45.61102,0.444192,0.51163,0.998914,13.4235633691891,13.4235633691891,4386.08533749386,96.1628426089542,30.220182672184,5.1530594698382,0.928145437818194,13196.5934855792,5.1530594698382,9099.99779566599,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.14188607215597,64.7844613935271,123.954269007684,518.670014460014,14.696,0,64.7844613935271,123.954269007684,518.670014460014,14.40208,0,64.7844613935271,267.926539102226,1107.65708765331,157.626596244778,0,65.9263474656831,581.985529782497,2232.64435680414,149.74526643254,0.0176259252233293,65.9263474656831,440.50668545999,1736.21211474663,47.9210949790886,0.0176259252233293,65.9263474656831,440.50668545999,1736.21211474663,47.4418840292977,0.0176259252233293
85.455,0,33.061083066549,10000,0.495342,0.86364,0.997653,66.1063768394613,9099.99773695486,10.9447107144178,0.909999773695486,133.456030074872,12.5148797119376,0.848299917900383,14.563150615105,0,-13196.5694953313,0,-13196.5694953313,33.4781873413891,16.7046345874496,16.7046345874496,9099.99786380439,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-8.86327241973999e-10,-8.90289411264102e-10,-1.49545251791303e-10,4953.14155598529,3,9100,9099.99757450168,9099.99786380439,0.829935809051664,45.61102,0.444192,0.51163,0.998914,13.4235633417192,13.4235633417192,4386.08548932576,96.1628459377965,30.2201826094799,5.15305950984752,0.928145441876148,13196.5934576978,5.15305950984752,9099.99786380439,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.14188598461502,64.7844644066033,123.954269007684,518.670014460014,14.696,0,64.7844644066033,123.954269007684,518.670014460014,14.40208,0,64.7844644066033,267.92654043554,1107.65709294608,157.626599285903,0,65.9263503912183,581.985493079242,2232.64423566541,149.745269321608,0.0176259230522963,65.9263503912183,440.506655333885,1736.21201011298,47.9210955897217,0.0176259230522963,65.9263503912183,440.506655333885,1736.21201011298,47.4418846338245,0.0176259230522963
85.47,0,33.0610875096822,10000,0.495342,0.86364,0.997653,66.1063798190216,9099.99780298829,10.9447109190849,0.909999780298829,133.456036089412,12.5148799489196,0.84829991938397,14.5631513737253,0,-13196.5702085866,0,-13196.5702085866,33.4781918326793,16.7046354658484,16.7046354658484,9099.99792983782,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-8.58870046539972e-10,-8.62716345596115e-10,-1.4491501721897e-10,4953.14163998894,3,9100,9099.99764947809,9099.99792983782,0.829935733326232,45.61102,0.444192,0.51163,0.998914,13.4235633150996,13.4235633150996,4386.08563645387,96.1628491635107,30.2201825487185,5.15305954861689,0.928145445808387,13196.5934307482,5.15305954861689,9099.99792983782,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.14188589979248,64.7844673265821,123.954269007684,518.670014460014,14.696,0,64.7844673265821,123.954269007684,518.670014460014,14.40208,0,64.7844673265821,267.926541727883,1107.65709807621,157.626602233534,0,65.9263532263746,581.985457513935,2232.64411828251,149.745272121857,0.0176259209485534,65.9263532263746,440.506626141785,1736.21190872333,47.9210961816604,0.0176259209485534,65.9263532263746,440.506626141785,1736.21190872333,47.4418852198438,0.0176259209485534
85.485,0,33.0610918154818,10000,0.495342,0.86364,0.997653,66.1063827065388,9099.99786698192,10.944711117436,0.909999786698192,133.456041918155,12.5148801785883,0.848299920821752,14.5631521089108,0,-13196.5708998126,0,-13196.5708998126,33.478196185147,16.7046363171122,16.7046363171122,9099.99799383146,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-8.32361518739451e-10,-8.36052792412976e-10,-1.40436981651192e-10,4953.14172140217,3,9100,9099.99772213682,9099.99799383146,0.82993565994113,45.61102,0.444192,0.51163,0.998914,13.423563289302,13.423563289302,4386.08577903467,96.1628522895272,30.220182489835,5.1530595861878,0.928145449619091,13196.5934046439,5.1530595861878,9099.99799383146,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.14188581759274,64.7844701563584,123.954269007684,518.670014460014,14.696,0,64.7844701563584,123.954269007684,518.670014460014,14.40208,0,64.7844701563584,267.926542980349,1107.65710304804,157.626605090203,0,65.9263559739511,581.985423048019,2232.64400452815,149.745274835693,0.0176259189098372,65.9263559739511,440.506597852065,1736.21181046783,47.9210967553482,0.0176259189098372,65.9263559739511,440.506597852065,1736.21181046783,47.4418857877947,0.0176259189098372
85.5,0,33.0610959884715,10000,0.495342,0.86364,0.997653,66.1063855048675,9099.9979289988,10.9447113096453,0.90999979289988,133.456047566862,12.5148804011455,0.848299922215068,14.5631528213883,0,-13196.5715696785,0,-13196.5715696785,33.4782004033664,16.7046371420827,16.7046371420827,9099.99805584833,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-8.06657666577207e-10,-8.10259052352943e-10,-1.36103191173021e-10,4953.14180028934,3,9100,9099.99779254988,9099.99805584833,0.829935588819766,45.61102,0.444192,0.51163,0.998914,13.4235632642994,13.4235632642994,4386.08591721765,96.1628553191235,30.2201824327677,5.15305962260032,0.928145453312256,13196.5933793117,5.15305962260032,9099.99805584833,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.14188573792526,64.7844728987296,123.954269007684,518.670014460014,14.696,0,64.7844728987296,123.954269007684,518.670014460014,14.40208,0,64.7844728987296,267.926544194024,1107.65710786589,157.626607858417,0,65.9263586366549,581.985389644762,2232.64389428105,149.745277465496,0.0176259169339888,65.9263586366549,440.506570434588,1736.21171524177,47.9210973112331,0.0176259169339888,65.9263586366549,440.506570434588,1736.21171524177,47.4418863381208,0.0176259169339888
85.515,0,33.0611000329649,10000,0.495342,0.86364,0.997653,66.1063882167677,9099.99798909991,10.9447114958861,0.909999798909991,133.456053041106,12.5148806167919,0.848299923565233,14.5631535118605,0,-13196.5722188349,0,-13196.5722188349,33.4782044916986,16.7046379415734,16.7046379415734,9099.99811594945,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-7.81788236620383e-10,-7.8529688169708e-10,-1.31908486476e-10,4953.14187671686,3,9100,9099.99786078697,9099.99811594945,0.829935519888917,45.61102,0.444192,0.51163,0.998914,13.4235632400662,13.4235632400662,4386.08605114539,96.1628582554258,30.2201823774578,5.15305965789196,0.928145456891693,13196.5933546909,5.15305965789196,9099.99811594945,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.1418856607046,64.7844755564006,123.954269007684,518.670014460014,14.696,0,64.7844755564006,123.954269007684,518.670014460014,14.40208,0,64.7844755564006,267.926545369992,1107.65711253405,157.626610540672,0,65.9263612171052,581.985357269255,2232.64378742599,149.745280013638,0.0176259150189538,65.9263612171052,440.506543860716,1736.21162294568,47.9210978497795,0.0176259150189538,65.9263612171052,440.506543860716,1736.21162294568,47.4418868712817,0.0176259150189538
85.53,0,33.061103953074,10000,0.495342,0.86364,0.997653,66.1063908449078,9099.99804734429,10.9447116763308,0.909999804734429,133.456058346272,12.5148808257269,0.848299924873534,14.5631541810067,0,-13196.5728479135,0,-13196.5728479135,33.4782084543009,16.7046387163711,16.7046387163711,9099.99817419382,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-7.57772413175248e-10,-7.61128566050604e-10,-1.27846633407244e-10,4953.14195075238,3,9100,9099.99792691551,9099.99817419382,0.829935453078699,45.61102,0.444192,0.51163,0.998914,13.4235632165781,13.4235632165781,4386.0861809539,96.1628611014159,30.220182323849,5.15305969209856,0.928145460361036,13196.5933307332,5.15305969209856,9099.99817419382,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.14188558585022,64.7844781319865,123.954269007684,518.670014460014,14.696,0,64.7844781319865,123.954269007684,518.670014460014,14.40208,0,64.7844781319865,267.926546509335,1107.65711705683,157.62661313945,0,65.9263637178367,581.98532588833,2232.64368385347,149.745282482477,0.017625913162777,65.9263637178367,440.50651810324,1736.21153348504,47.921098371461,0.017625913162777,65.9263637178367,440.50651810324,1736.21153348504,47.4418873877464,0.017625913162777
85.545,0,33.0611077527137,10000,0.495342,0.86364,0.997653,66.1063933918699,9099.99810378908,10.9447118511512,0.909999810378908,133.456063487573,12.5148810281497,0.848299926141237,14.5631548294843,0,-13196.5734575291,0,-13196.5734575291,33.478212295131,16.7046394672367,16.7046394672367,9099.99823063862,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-7.34431930830134e-10,-7.37718772980377e-10,-1.23912472663944e-10,4953.14202246435,3,9100,9099.99799100078,9099.99823063862,0.829935388322611,45.61102,0.444192,0.51163,0.998914,13.4235631938116,13.4235631938116,4386.0863067727,96.1628638599333,30.220182271888,5.15305972525469,0.928145463723747,13196.5933074047,5.15305972525469,9099.99823063862,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.14188551328639,64.7844806280176,123.954269007684,518.670014460014,14.696,0,64.7844806280176,123.954269007684,518.670014460014,14.40208,0,64.7844806280176,267.926547613136,1107.65712143852,157.626615657228,0,65.926366141304,581.985295470536,2232.64358345967,149.745284874366,0.0176259113636014,65.926366141304,440.506493136339,1736.21144677017,47.9210988767595,0.0176259113636014,65.926366141304,440.506493136339,1736.21144677017,47.4418878879919,0.0176259113636014
85.56,0,33.0611114356171,10000,0.495342,0.86364,0.997653,66.1063958601523,9099.99815848966,10.9447120205185,0.909999815848966,133.45606847005,12.5148812242584,0.848299927369584,14.5631554579295,0,-13196.5740482793,0,-13196.5740482793,33.4782160179625,16.704640194907,16.704640194907,9099.9982853392,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-7.11876938754689e-10,-7.15032699377539e-10,-1.20099125190316e-10,4953.14209192338,3,9100,9099.99805310592,9099.9982853392,0.829935325556971,45.61102,0.444192,0.51163,0.998914,13.4235631717447,13.4235631717447,4386.08642872536,96.1628665336876,30.2201822215236,5.15305975739268,0.928145466983129,13196.593284681,5.15305975739268,9099.9982853392,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.14188544294177,64.7844830469425,123.954269007684,518.670014460014,14.696,0,64.7844830469425,123.954269007684,518.670014460014,14.40208,0,64.7844830469425,267.926548682475,1107.6571256834,157.626618096469,0,65.9263684898842,581.985265985984,2232.64348614596,149.745287191646,0.0176259096196595,65.9263684898842,440.506468935487,1736.21136271589,47.9210993661698,0.0176259096196595,65.9263684898842,440.506468935487,1736.21136271589,47.4418883725081,0.0176259096196595
85.575,0,33.061115005355,10000,0.495342,0.86364,0.997653,66.106398252175,9099.99821149968,10.9447121846019,0.909999821149968,133.45607329859,12.5148814142489,0.848299928559792,14.5631560669583,0,-13196.5746207453,0,-13196.5746207453,33.4782196264047,16.7046409000953,16.7046409000953,9099.99833834922,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-6.89927878237708e-10,-6.93042026363629e-10,-1.1640315144408e-10,4953.14215919939,3,9100,9099.99811329208,9099.99833834922,0.829935264720976,45.61102,0.444192,0.51163,0.998914,13.423563150356,13.423563150356,4386.08654693013,96.1628691252712,30.220182172707,5.15305978854389,0.928145470142341,13196.5932625477,5.15305978854389,9099.99833834922,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,1.14188537474883,64.7844853911324,123.954269007684,518.670014460014,14.696,0,64.7844853911324,123.954269007684,518.670014460014,14.40208,0,64.7844853911324,267.926549718422,1107.65712979574,157.626620459612,0,65.9263707658812,581.985237406178,2232.64339181828,149.745289436631,0.0176259079292637,65.9263707658812,440.506445477287,1736.21128124094,47.9210998401874,0.0176259079292637,65.9263707658812,440.506445477287,1736.21128124094,47.4418888417855,0.0176259079292637
